date,species,sample_ID,frag_ID,run_block,SA_cm2,chamber_channel,temp_c_level,temp_c_value,PR,Values,id_block,full_ID,outlier_run,outlier_block,outlier_ids,outlier_any,full_species
2025-08-01,Peyd,E01_TPC,E01,RUN1,33.93822657,5,2,26,GrossPhoto,1.0753009869979355,E01_TPC RUN1 GrossPhoto,E01_TPC RUN1 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-01,Ahya,J01_TPC,J01,RUN1,16.22929921,7,2,26,Respiration,0.3546448859578726,J01_TPC RUN1 Respiration,J01_TPC RUN1 26 Respiration,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-01,Ahya,J01_TPC,J01,RUN1,16.22929921,7,2,26,NetPhoto,0.7740339257944562,J01_TPC RUN1 NetPhoto,J01_TPC RUN1 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-01,Ahya,J01_TPC,J01,RUN1,16.22929921,7,2,26,GrossPhoto,1.1286788117523288,J01_TPC RUN1 GrossPhoto,J01_TPC RUN1 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-01,Tfro,I01_TPC,I01,RUN1,26.20193602,8,2,26,Respiration,0.4434789079457146,I01_TPC RUN1 Respiration,I01_TPC RUN1 26 Respiration,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-01,Tfro,I01_TPC,I01,RUN1,26.20193602,8,2,26,NetPhoto,0.553905030981618,I01_TPC RUN1 NetPhoto,I01_TPC RUN1 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-01,Tfro,I01_TPC,I01,RUN1,26.20193602,8,2,26,GrossPhoto,0.9973839389273328,I01_TPC RUN1 GrossPhoto,I01_TPC RUN1 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-01,Maeq,H01_TPC,H01,RUN1,32.84078989,11,2,26,Respiration,0.4452961083678339,H01_TPC RUN1 Respiration,H01_TPC RUN1 26 Respiration,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-01,Maeq,H01_TPC,H01,RUN1,32.84078989,11,2,26,NetPhoto,0.4547051506480858,H01_TPC RUN1 NetPhoto,H01_TPC RUN1 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-01,Maeq,H01_TPC,H01,RUN1,32.84078989,11,2,26,GrossPhoto,0.9000012590159198,H01_TPC RUN1 GrossPhoto,H01_TPC RUN1 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-01,Prus,D01_TPC,D01,RUN1,28.54674986,12,2,26,Respiration,0.43323310953830263,D01_TPC RUN1 Respiration,D01_TPC RUN1 26 Respiration,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-01,Prus,D01_TPC,D01,RUN1,28.54674986,12,2,26,NetPhoto,0.8614638856030709,D01_TPC RUN1 NetPhoto,D01_TPC RUN1 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-01,Prus,D01_TPC,D01,RUN1,28.54674986,12,2,26,GrossPhoto,1.2946969951413734,D01_TPC RUN1 GrossPhoto,D01_TPC RUN1 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-02,Elam,G02_TPC,G02,RUN2,16.88329491,1,2,26,Respiration,0.46050432376759326,G02_TPC RUN2 Respiration,G02_TPC RUN2 26 Respiration,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-02,Elam,G02_TPC,G02,RUN2,16.88329491,1,2,26,NetPhoto,1.0151332940925664,G02_TPC RUN2 NetPhoto,G02_TPC RUN2 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-02,Elam,G02_TPC,G02,RUN2,16.88329491,1,2,26,GrossPhoto,1.4756376178601596,G02_TPC RUN2 GrossPhoto,G02_TPC RUN2 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-02,Peyd,E02_TPC,E02,RUN2,34.41995023,2,2,26,Respiration,0.4363466721689882,E02_TPC RUN2 Respiration,E02_TPC RUN2 26 Respiration,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-02,Peyd,E02_TPC,E02,RUN2,34.41995023,2,2,26,NetPhoto,0.8578475866912013,E02_TPC RUN2 NetPhoto,E02_TPC RUN2 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-02,Peyd,E02_TPC,E02,RUN2,34.41995023,2,2,26,GrossPhoto,1.2941942588601896,E02_TPC RUN2 GrossPhoto,E02_TPC RUN2 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-02,Prus,D02_TPC,D02,RUN2,18.28699298,4,2,26,Respiration,0.5576157954870974,D02_TPC RUN2 Respiration,D02_TPC RUN2 26 Respiration,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-02,Prus,D02_TPC,D02,RUN2,18.28699298,4,2,26,NetPhoto,0.9126160360802588,D02_TPC RUN2 NetPhoto,D02_TPC RUN2 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-02,Prus,D02_TPC,D02,RUN2,18.28699298,4,2,26,GrossPhoto,1.470231831567356,D02_TPC RUN2 GrossPhoto,D02_TPC RUN2 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-02,Tfro,I02_TPC,I02,RUN2,24.37074807,6,2,26,Respiration,0.5057231385348767,I02_TPC RUN2 Respiration,I02_TPC RUN2 26 Respiration,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-02,Tfro,I02_TPC,I02,RUN2,24.37074807,6,2,26,NetPhoto,0.7235472865258844,I02_TPC RUN2 NetPhoto,I02_TPC RUN2 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-02,Tfro,I02_TPC,I02,RUN2,24.37074807,6,2,26,GrossPhoto,1.2292704250607611,I02_TPC RUN2 GrossPhoto,I02_TPC RUN2 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-02,Fcom,C02_TPC,C02,RUN2,24.72805304,8,2,26,Respiration,0.5651432738486858,C02_TPC RUN2 Respiration,C02_TPC RUN2 26 Respiration,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-02,Fcom,C02_TPC,C02,RUN2,24.72805304,8,2,26,NetPhoto,0.9808224728163304,C02_TPC RUN2 NetPhoto,C02_TPC RUN2 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-02,Fcom,C02_TPC,C02,RUN2,24.72805304,8,2,26,GrossPhoto,1.545965746665016,C02_TPC RUN2 GrossPhoto,C02_TPC RUN2 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-02,Ahya,J02_TPC,J02,RUN2,20.79769841,9,2,26,Respiration,0.3522388470466472,J02_TPC RUN2 Respiration,J02_TPC RUN2 26 Respiration,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-02,Ahya,J02_TPC,J02,RUN2,20.79769841,9,2,26,NetPhoto,0.7731561108123649,J02_TPC RUN2 NetPhoto,J02_TPC RUN2 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-02,Ahya,J02_TPC,J02,RUN2,20.79769841,9,2,26,GrossPhoto,1.125394957859012,J02_TPC RUN2 GrossPhoto,J02_TPC RUN2 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-02,Maeq,H02_TPC,H02,RUN2,37.79520607,12,2,26,Respiration,0.19022817797087208,H02_TPC RUN2 Respiration,H02_TPC RUN2 26 Respiration,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-02,Maeq,H02_TPC,H02,RUN2,37.79520607,12,2,26,NetPhoto,0.4983785713095751,H02_TPC RUN2 NetPhoto,H02_TPC RUN2 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-02,Maeq,H02_TPC,H02,RUN2,37.79520607,12,2,26,GrossPhoto,0.6886067492804472,H02_TPC RUN2 GrossPhoto,H02_TPC RUN2 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-03,Peyd,E03_TPC,E03,RUN3,37.62293403,1,2,26,Respiration,0.47545494037927616,E03_TPC RUN3 Respiration,E03_TPC RUN3 26 Respiration,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-03,Peyd,E03_TPC,E03,RUN3,37.62293403,1,2,26,NetPhoto,0.7050449723803395,E03_TPC RUN3 NetPhoto,E03_TPC RUN3 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-03,Peyd,E03_TPC,E03,RUN3,37.62293403,1,2,26,GrossPhoto,1.1804999127596156,E03_TPC RUN3 GrossPhoto,E03_TPC RUN3 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-03,Tfro,I03_TPC,I03,RUN3,30.56935118,2,2,26,Respiration,0.4049217065594932,I03_TPC RUN3 Respiration,I03_TPC RUN3 26 Respiration,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-03,Tfro,I03_TPC,I03,RUN3,30.56935118,2,2,26,NetPhoto,0.4830276209709837,I03_TPC RUN3 NetPhoto,I03_TPC RUN3 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-03,Tfro,I03_TPC,I03,RUN3,30.56935118,2,2,26,GrossPhoto,0.8879493275304768,I03_TPC RUN3 GrossPhoto,I03_TPC RUN3 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-03,Maeq,H04_TPC,H04,RUN3,41.64580512,4,2,26,Respiration,0.3833323529818016,H04_TPC RUN3 Respiration,H04_TPC RUN3 26 Respiration,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-03,Maeq,H04_TPC,H04,RUN3,41.64580512,4,2,26,NetPhoto,0.6096028417863669,H04_TPC RUN3 NetPhoto,H04_TPC RUN3 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-03,Maeq,H04_TPC,H04,RUN3,41.64580512,4,2,26,GrossPhoto,0.9929351947681684,H04_TPC RUN3 GrossPhoto,H04_TPC RUN3 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-03,Ahya,J03_TPC,J03,RUN3,29.80688791,7,2,26,Respiration,0.4854229410935374,J03_TPC RUN3 Respiration,J03_TPC RUN3 26 Respiration,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-03,Ahya,J03_TPC,J03,RUN3,29.80688791,7,2,26,NetPhoto,0.8891754282846236,J03_TPC RUN3 NetPhoto,J03_TPC RUN3 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-03,Ahya,J03_TPC,J03,RUN3,29.80688791,7,2,26,GrossPhoto,1.374598369378161,J03_TPC RUN3 GrossPhoto,J03_TPC RUN3 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-03,Fcom,C03_TPC,C03,RUN3,26.45396363,9,2,26,Respiration,0.4089172063157436,C03_TPC RUN3 Respiration,C03_TPC RUN3 26 Respiration,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-03,Fcom,C03_TPC,C03,RUN3,26.45396363,9,2,26,NetPhoto,1.2126778213711875,C03_TPC RUN3 NetPhoto,C03_TPC RUN3 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-03,Fcom,C03_TPC,C03,RUN3,26.45396363,9,2,26,GrossPhoto,1.621595027686931,C03_TPC RUN3 GrossPhoto,C03_TPC RUN3 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-03,Elam,G05_TPC,G05,RUN3,17.26931188,11,2,26,Respiration,0.45074865390964286,G05_TPC RUN3 Respiration,G05_TPC RUN3 26 Respiration,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-03,Elam,G05_TPC,G05,RUN3,17.26931188,11,2,26,NetPhoto,1.2355429999068468,G05_TPC RUN3 NetPhoto,G05_TPC RUN3 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-03,Elam,G05_TPC,G05,RUN3,17.26931188,11,2,26,GrossPhoto,1.6862916538164896,G05_TPC RUN3 GrossPhoto,G05_TPC RUN3 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-03,Prus,D03_TPC,D03,RUN3,17.32354567,12,2,26,Respiration,0.5202258725248273,D03_TPC RUN3 Respiration,D03_TPC RUN3 26 Respiration,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-03,Prus,D03_TPC,D03,RUN3,17.32354567,12,2,26,NetPhoto,0.7452524080826242,D03_TPC RUN3 NetPhoto,D03_TPC RUN3 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-03,Prus,D03_TPC,D03,RUN3,17.32354567,12,2,26,GrossPhoto,1.2654782806074514,D03_TPC RUN3 GrossPhoto,D03_TPC RUN3 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-09,Peyd,E07_TPC,E07,RUN5,18.03177515,3,2,26,Respiration,0.4801525132588706,E07_TPC RUN5 Respiration,E07_TPC RUN5 26 Respiration,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-09,Peyd,E07_TPC,E07,RUN5,18.03177515,3,2,26,NetPhoto,1.0621391962764193,E07_TPC RUN5 NetPhoto,E07_TPC RUN5 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-09,Peyd,E07_TPC,E07,RUN5,18.03177515,3,2,26,GrossPhoto,1.54229170953529,E07_TPC RUN5 GrossPhoto,E07_TPC RUN5 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-09,Ahya,J07_TPC,J07,RUN5,16.49727793,4,2,26,Respiration,0.4329951081479173,J07_TPC RUN5 Respiration,J07_TPC RUN5 26 Respiration,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-09,Ahya,J07_TPC,J07,RUN5,16.49727793,4,2,26,NetPhoto,0.8096292461910461,J07_TPC RUN5 NetPhoto,J07_TPC RUN5 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-09,Ahya,J07_TPC,J07,RUN5,16.49727793,4,2,26,GrossPhoto,1.2426243543389637,J07_TPC RUN5 GrossPhoto,J07_TPC RUN5 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-09,Fcom,C07_TPC,C07,RUN5,12.85404337,5,2,26,Respiration,0.5499763787252329,C07_TPC RUN5 Respiration,C07_TPC RUN5 26 Respiration,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-09,Fcom,C07_TPC,C07,RUN5,12.85404337,5,2,26,NetPhoto,1.274610525577725,C07_TPC RUN5 NetPhoto,C07_TPC RUN5 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-09,Fcom,C07_TPC,C07,RUN5,12.85404337,5,2,26,GrossPhoto,1.824586904302958,C07_TPC RUN5 GrossPhoto,C07_TPC RUN5 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-09,Prus,D07_TPC,D07,RUN5,13.26877235,8,2,26,Respiration,0.6069525769609525,D07_TPC RUN5 Respiration,D07_TPC RUN5 26 Respiration,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-09,Prus,D07_TPC,D07,RUN5,13.26877235,8,2,26,NetPhoto,1.006519094046816,D07_TPC RUN5 NetPhoto,D07_TPC RUN5 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-09,Prus,D07_TPC,D07,RUN5,13.26877235,8,2,26,GrossPhoto,1.6134716710077686,D07_TPC RUN5 GrossPhoto,D07_TPC RUN5 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-09,Tfro,I07_TPC,I07,RUN5,10.84739316,9,2,26,Respiration,0.5463739085094811,I07_TPC RUN5 Respiration,I07_TPC RUN5 26 Respiration,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-09,Tfro,I07_TPC,I07,RUN5,10.84739316,9,2,26,NetPhoto,0.8312038018554324,I07_TPC RUN5 NetPhoto,I07_TPC RUN5 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-09,Tfro,I07_TPC,I07,RUN5,10.84739316,9,2,26,GrossPhoto,1.3775777103649136,I07_TPC RUN5 GrossPhoto,I07_TPC RUN5 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-09,Elam,G07_TPC,G07,RUN5,20.22026807,10,2,26,Respiration,0.39623092660774106,G07_TPC RUN5 Respiration,G07_TPC RUN5 26 Respiration,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-09,Elam,G07_TPC,G07,RUN5,20.22026807,10,2,26,NetPhoto,0.7809400562365006,G07_TPC RUN5 NetPhoto,G07_TPC RUN5 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-09,Elam,G07_TPC,G07,RUN5,20.22026807,10,2,26,GrossPhoto,1.1771709828442418,G07_TPC RUN5 GrossPhoto,G07_TPC RUN5 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-09,Maeq,H07_TPC,H07,RUN5,19.99695246,11,2,26,Respiration,0.306961258203909,H07_TPC RUN5 Respiration,H07_TPC RUN5 26 Respiration,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-09,Maeq,H07_TPC,H07,RUN5,19.99695246,11,2,26,NetPhoto,0.7811916865607271,H07_TPC RUN5 NetPhoto,H07_TPC RUN5 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-09,Maeq,H07_TPC,H07,RUN5,19.99695246,11,2,26,GrossPhoto,1.088152944764636,H07_TPC RUN5 GrossPhoto,H07_TPC RUN5 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-10,Maeq,H08_TPC,H08,RUN6,15.57211329,2,2,26,Respiration,0.3010855408119654,H08_TPC RUN6 Respiration,H08_TPC RUN6 26 Respiration,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-10,Maeq,H08_TPC,H08,RUN6,15.57211329,2,2,26,NetPhoto,0.46062986769766434,H08_TPC RUN6 NetPhoto,H08_TPC RUN6 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-10,Maeq,H08_TPC,H08,RUN6,15.57211329,2,2,26,GrossPhoto,0.7617154085096298,H08_TPC RUN6 GrossPhoto,H08_TPC RUN6 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-10,Fcom,C08_TPC,C08,RUN6,8.907737636,4,2,26,Respiration,0.3164777173662842,C08_TPC RUN6 Respiration,C08_TPC RUN6 26 Respiration,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-10,Fcom,C08_TPC,C08,RUN6,8.907737636,4,2,26,NetPhoto,0.6406224067991997,C08_TPC RUN6 NetPhoto,C08_TPC RUN6 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-10,Fcom,C08_TPC,C08,RUN6,8.907737636,4,2,26,GrossPhoto,0.957100124165484,C08_TPC RUN6 GrossPhoto,C08_TPC RUN6 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-10,Peyd,E08_TPC,E08,RUN6,30.03020351,5,2,26,Respiration,0.4704705011860223,E08_TPC RUN6 Respiration,E08_TPC RUN6 26 Respiration,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-10,Peyd,E08_TPC,E08,RUN6,30.03020351,5,2,26,NetPhoto,0.950004118076104,E08_TPC RUN6 NetPhoto,E08_TPC RUN6 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-10,Peyd,E08_TPC,E08,RUN6,30.03020351,5,2,26,GrossPhoto,1.4204746192621265,E08_TPC RUN6 GrossPhoto,E08_TPC RUN6 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-10,Prus,D04_TPC,D04,RUN6,15.43174348,6,2,26,Respiration,0.505522882089698,D04_TPC RUN6 Respiration,D04_TPC RUN6 26 Respiration,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-10,Prus,D04_TPC,D04,RUN6,15.43174348,6,2,26,NetPhoto,1.458852801757362,D04_TPC RUN6 NetPhoto,D04_TPC RUN6 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-10,Prus,D04_TPC,D04,RUN6,15.43174348,6,2,26,GrossPhoto,1.96437568384706,D04_TPC RUN6 GrossPhoto,D04_TPC RUN6 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Porites rus
2025-08-10,Ahya,J08_TPC,J08,RUN6,15.59444485,7,2,26,Respiration,0.2664128414964435,J08_TPC RUN6 Respiration,J08_TPC RUN6 26 Respiration,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-10,Ahya,J08_TPC,J08,RUN6,15.59444485,7,2,26,NetPhoto,0.6693382272451772,J08_TPC RUN6 NetPhoto,J08_TPC RUN6 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-10,Ahya,J08_TPC,J08,RUN6,15.59444485,7,2,26,GrossPhoto,0.9357510687416208,J08_TPC RUN6 GrossPhoto,J08_TPC RUN6 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-10,Tfro,I08_TPC,I08,RUN6,7.194587934,10,2,26,Respiration,0.565528340410501,I08_TPC RUN6 Respiration,I08_TPC RUN6 26 Respiration,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-10,Tfro,I08_TPC,I08,RUN6,7.194587934,10,2,26,NetPhoto,1.3196997957118608,I08_TPC RUN6 NetPhoto,I08_TPC RUN6 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-10,Tfro,I08_TPC,I08,RUN6,7.194587934,10,2,26,GrossPhoto,1.885228136122362,I08_TPC RUN6 GrossPhoto,I08_TPC RUN6 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-10,Elam,G08_TPC,G08,RUN6,22.74054416,12,2,26,Respiration,0.4106516006323157,G08_TPC RUN6 Respiration,G08_TPC RUN6 26 Respiration,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-10,Elam,G08_TPC,G08,RUN6,22.74054416,12,2,26,NetPhoto,0.8362847906825848,G08_TPC RUN6 NetPhoto,G08_TPC RUN6 26 NetPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-10,Elam,G08_TPC,G08,RUN6,22.74054416,12,2,26,GrossPhoto,1.2469363913149003,G08_TPC RUN6 GrossPhoto,G08_TPC RUN6 26 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-01,Elam,G01_TPC,G01,RUN1,20.38296944,2,3,27,Respiration,0.4506435279388093,G01_TPC RUN1 Respiration,G01_TPC RUN1 27 Respiration,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-01,Elam,G01_TPC,G01,RUN1,20.38296944,2,3,27,NetPhoto,1.012635798129594,G01_TPC RUN1 NetPhoto,G01_TPC RUN1 27 NetPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-01,Elam,G01_TPC,G01,RUN1,20.38296944,2,3,27,GrossPhoto,1.4632793260684034,G01_TPC RUN1 GrossPhoto,G01_TPC RUN1 27 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Echinopora lamellosa
2025-08-01,Fcom,C01_TPC,C01,RUN1,23.69761104,3,3,27,Respiration,0.40870878739885314,C01_TPC RUN1 Respiration,C01_TPC RUN1 27 Respiration,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-01,Fcom,C01_TPC,C01,RUN1,23.69761104,3,3,27,NetPhoto,0.796802164446516,C01_TPC RUN1 NetPhoto,C01_TPC RUN1 27 NetPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-01,Fcom,C01_TPC,C01,RUN1,23.69761104,3,3,27,GrossPhoto,1.205510951845369,C01_TPC RUN1 GrossPhoto,C01_TPC RUN1 27 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Favites complanata
2025-08-01,Peyd,E01_TPC,E01,RUN1,33.93822657,5,3,27,Respiration,0.46615689966643287,E01_TPC RUN1 Respiration,E01_TPC RUN1 27 Respiration,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-01,Peyd,E01_TPC,E01,RUN1,33.93822657,5,3,27,NetPhoto,0.7030586422021625,E01_TPC RUN1 NetPhoto,E01_TPC RUN1 27 NetPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-01,Peyd,E01_TPC,E01,RUN1,33.93822657,5,3,27,GrossPhoto,1.1692155418685954,E01_TPC RUN1 GrossPhoto,E01_TPC RUN1 27 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Pocillopora eydouxi
2025-08-01,Ahya,J01_TPC,J01,RUN1,16.22929921,7,3,27,Respiration,0.38256199508615074,J01_TPC RUN1 Respiration,J01_TPC RUN1 27 Respiration,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-01,Ahya,J01_TPC,J01,RUN1,16.22929921,7,3,27,NetPhoto,0.7436011383298466,J01_TPC RUN1 NetPhoto,J01_TPC RUN1 27 NetPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-01,Ahya,J01_TPC,J01,RUN1,16.22929921,7,3,27,GrossPhoto,1.1261631334159974,J01_TPC RUN1 GrossPhoto,J01_TPC RUN1 27 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Acropora hyacinthus
2025-08-01,Tfro,I01_TPC,I01,RUN1,26.20193602,8,3,27,Respiration,0.49205058281650366,I01_TPC RUN1 Respiration,I01_TPC RUN1 27 Respiration,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-01,Tfro,I01_TPC,I01,RUN1,26.20193602,8,3,27,NetPhoto,0.5310704252439572,I01_TPC RUN1 NetPhoto,I01_TPC RUN1 27 NetPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-01,Tfro,I01_TPC,I01,RUN1,26.20193602,8,3,27,GrossPhoto,1.023121008060461,I01_TPC RUN1 GrossPhoto,I01_TPC RUN1 27 GrossPhoto,FALSE,FALSE,FALSE,FALSE,Turbinaria frondens
2025-08-01,Maeq,H01_TPC,H01,RUN1,32.84078989,11,3,27,Respiration,0.5164882724024149,H01_TPC RUN1 Respiration,H01_TPC RUN1 27 Respiration,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
2025-08-01,Maeq,H01_TPC,H01,RUN1,32.84078989,11,3,27,NetPhoto,0.4248899105886059,H01_TPC RUN1 NetPhoto,H01_TPC RUN1 27 NetPhoto,FALSE,FALSE,FALSE,FALSE,Montipora aequituberculata
