frag_ID,temp_c_value,R,NP,GP,NPR,GPR
E08,30,0.6445830581697448,0.8542728590080669,1.4988559171778115,1.3253107542629554,2.325310754262955
D04,30,0.6853619107947008,1.459758802723456,2.145120713518157,2.1299094386946824,3.1299094386946824
J08,30,0.29797878749843437,0.8211224341431831,1.1191012216416174,2.75564056433882,3.75564056433882
F08,30,0.5248106816428358,0.8570084876804291,1.3818191693232649,1.6329859845796226,2.6329859845796224
I08,30,0.7261631428716461,1.157054224098642,1.883217366970288,1.5933805446569718,2.593380544656972
G08,30,0.6220994212478809,0.9555632705995292,1.57766269184741,1.536029833756712,2.5360298337567118
A01,31,0.6349245580641635,0.774682225947819,1.4096067840119826,1.2201169668247924,2.2201169668247926
G01,31,0.5792168208022651,0.894142355783696,1.4733591765859613,1.5437092357663784,2.5437092357663786
C01,31,0.5176514419646481,0.9013917663257204,1.4190432082903683,1.7413102587035372,2.7413102587035367
F01,31,0.37978965166139006,0.8666295509840023,1.2464192026453924,2.281867205156672,3.2818672051566726
E01,31,0.5829217189919078,0.7163209763735026,1.2992426953654104,1.228845920533365,2.2288459205333653
J01,31,0.5216683284679687,0.7032063755913491,1.2248747040593178,1.3479951479065633,2.347995147906563
I01,31,0.6305070752871488,0.5235487158968001,1.1540557911839489,0.8303613653476654,1.8303613653476654
B01,31,0.6191855927353536,0.7551487864866466,1.3743343792220002,1.2195839104567234,2.2195839104567234
H01,31,0.612680638421388,0.393554077303546,1.006234715724934,0.6423478279280442,1.6423478279280443
D01,31,0.6595985588738124,0.8117154889168555,1.471314047790668,1.230620470582539,2.230620470582539
G02,31,0.6355819557931478,0.9534661431983636,1.5890480989915114,1.5001466522260305,2.5001466522260305
E02,31,0.5482819794022579,0.7019714288652936,1.2502534082675516,1.2803109626739684,2.2803109626739686
F04,31,0.5896079588301638,0.8510336571247077,1.4406416159548714,1.4433890255030417,2.4433890255030417
D02,31,0.8117630420213422,0.6920093915523504,1.5037724335736926,0.8524770847280784,1.8524770847280785
A02,31,0.7538461255807627,0.6759118469493349,1.4297579725300975,0.8966177897758814,1.8966177897758811
I02,31,0.5666497141560876,0.7020357331876513,1.268685447343739,1.2389236518599402,2.2389236518599405
C02,31,0.7478089862668343,0.9594336639369532,1.7072426502037874,1.2829929588390994,2.2829929588390994
J02,31,0.470446094510592,0.4898713597830658,0.9603174542936578,1.0412911606646071,2.041291160664607
B02,31,0.504367106146785,0.6426127964892365,1.1469799026360217,1.2740973561868607,2.2740973561868607
H02,31,0.2652669509633924,0.4359437685156062,0.7012107194789986,1.6434153102463473,2.6434153102463473
E03,31,0.49092481401441246,0.6468245237043078,1.1377493377187202,1.3175633116099086,2.317563311609909
I03,31,0.49268504782056577,0.4099591643577163,0.902644212178282,0.8320917514570526,1.8320917514570523
A03,31,0.6781898746681867,0.6686235597375562,1.346813434405743,0.9858943412634832,1.9858943412634833
H04,31,0.3938464121434826,0.5377973480262128,0.9316437601696954,1.3655001834326406,2.3655001834326406
F03,31,0.6189396378480196,1.0056236118489938,1.6245632496970135,1.6247523188940183,2.6247523188940183
J03,31,0.615612206266731,0.7941163351961713,1.4097285414629024,1.2899619713714685,2.2899619713714685
B03,31,0.5696309429233153,0.6487219052563017,1.218352848179617,1.1388459726697708,2.138845972669771
C03,31,0.8565148903529304,1.489025558692629,2.3455404490455596,1.738470136904532,2.738470136904532
G05,31,0.662618298364412,1.1869115588899486,1.8495298572543608,1.7912447661341182,2.7912447661341186
D03,31,0.6917427709410467,0.6505140086280321,1.342256779569079,0.9403987088192811,1.9403987088192813
B07,31,0.5663121852620188,0.9262370372164772,1.492549222478496,1.635559080876796,2.635559080876796
A07,31,0.6713766888245759,1.0843233168332045,1.75570000565778,1.6150744207869383,2.615074420786938
E07,31,0.5445475899982832,1.014484100182381,1.5590316901806642,1.8629851987510941,2.862985198751094
J07,31,0.521645548049875,0.8222048800999444,1.3438504281498194,1.5761753995096546,2.576175399509655
C07,31,0.6296234839284763,1.3057345463327643,1.9353580302612403,2.0738339335530447,3.0738339335530442
F07,31,0.73713127199815,1.2218695724376458,1.959000844435796,1.6576010526937899,2.6576010526937903
D07,31,0.7045449114622848,1.0456781011831882,1.750223012645473,1.4841894167014569,2.484189416701457
I07,31,0.6966959846408936,0.7157708196347062,1.4124668042755997,1.0273789937280098,2.02737899372801
G07,31,0.4861787419549338,0.7652910435253425,1.2514697854802763,1.5740940059371844,2.5740940059371846
H07,31,0.3959519514408493,0.6710862341985849,1.0670381856394342,1.6948678539316089,2.694867853931609
H08,31,0.4486880361075968,0.40806767653545145,0.8567557126430483,0.909468592199315,1.909468592199315
A08,31,0.5700789501495787,1.140366832675396,1.7104457828249746,2.0003664972653064,3.0003664972653064
C08,31,0.30076955104297687,0.6735503415179546,0.9743198925609314,2.239423303264203,3.239423303264203
E08,31,0.7207054461526825,0.9023463096700088,1.6230517558226911,1.2520320395620341,2.252032039562034
D04,31,0.6580355122831788,1.4978743489432953,2.155909861226474,2.2762819346119127,3.2762819346119127
J08,31,0.34269399565002784,0.7966359050100373,1.1393299006600652,2.3246275543840933,3.3246275543840933
F08,31,0.5347096991701662,0.8471419346228266,1.381851633792993,1.5843025401213675,2.5843025401213677
I08,31,0.7165088427792592,1.1591900006996676,1.8756988434789268,1.61783069725043,2.61783069725043
G08,31,0.6239607983750804,0.9068499004403155,1.530810698815396,1.453376402495053,2.453376402495053
A01,32,0.7577738146700133,0.7034507380581244,1.4612245527281376,0.9283122805773583,1.928312280577358
G01,32,0.6526234612117153,0.7718300088721922,1.4244534700839075,1.1826574659745577,2.1826574659745575
C01,32,0.5415845259007106,0.7227624420863192,1.2643469679870298,1.334533036896302,2.334533036896302
F01,32,0.4122033677025506,0.6814943536429708,1.0936977213455217,1.6532964236593595,2.65329642365936
E01,32,0.623878921892234,0.5671339602662998,1.191012882158534,0.9090449129875618,1.909044912987562
J01,32,0.5580985396447352,0.6415898316831526,1.199688371327888,1.1495995529598857,2.149599552959886
I01,32,0.6943758861307243,0.3859741565304875,1.0803500426612118,0.5558576618800144,1.5558576618800144
B01,32,0.6215840053875579,0.7181470962584748,1.3397311016460327,1.1553500251518052,2.1553500251518054
H01,32,0.6526089038389746,0.3267374945278465,0.9793463983668212,0.5006635560836081,1.5006635560836084
D01,32,0.6902328005987786,0.6562021380389175,1.346434938637696,0.9506968336909817,1.9506968336909816
G02,32,0.6564388752127396,0.856527412940286,1.5129662881530257,1.304809092335827,2.304809092335827
E02,32,0.5785212187213534,0.607199466685905,1.1857206854072584,1.0495716441100227,2.049571644110023
F04,32,0.5791983506759144,0.7457293570700267,1.3249277077459412,1.2875198214908132,2.2875198214908132
D02,32,0.8298295653060459,0.7424580292411956,1.5722875945472414,0.894711468815133,1.8947114688151327
A02,32,0.807239997522898,0.6164352060047125,1.4236752035276106,0.7636331300434934,1.7636331300434935
I02,32,0.6235329485712878,0.6282389140721877,1.2517718626434755,1.0075472603519713,2.0075472603519713
C02,32,0.7271027975197213,0.9122959190892448,1.639398716608966,1.2547000536942652,2.254700053694265
J02,32,0.4939255349413527,0.4554925247691626,0.9494180597105152,0.9221886550636553,1.922188655063655
B02,32,0.49896790494978066,0.5701164278258384,1.069084332775619,1.142591381470154,2.142591381470154
H02,32,0.25857008762524497,0.4251890991130979,0.6837591867383428,1.6443862591304061,2.644386259130406
E03,32,0.5282805142225523,0.6220065909914171,1.1502871052139694,1.1774172513381407,2.1774172513381407
I03,32,0.5680043893755576,0.4469068671104529,1.0149112564860103,0.7868017844048094,1.786801784404809
A03,32,0.6940051634325906,0.7670483190476024,1.4610534824801928,1.1052487207065378,2.1052487207065376
H04,32,0.4018897359868004,0.5767602722373242,0.9786500082241244,1.4351206825950569,2.4351206825950564
F03,32,0.6531141978236465,1.004045220446208,1.6571594182698546,1.5373195434917182,2.5373195434917184
J03,32,0.6403607740674468,0.7562271692145119,1.3965879432819588,1.1809392452493683,2.1809392452493683
B03,32,0.592276809760389,0.590423106729402,1.1826999164897911,0.9968702083207733,1.9968702083207734
C03,32,0.8733148968096454,1.4231124701835225,2.296427366993168,1.6295524963359411,2.629552496335941
G05,32,0.6734719084808045,0.993455005711318,1.6669269141921226,1.475124638757867,2.475124638757867
D03,32,0.6762213938392099,0.6374808112206835,1.3137022050598932,0.9427102085626441,1.942710208562644
B07,32,0.4892155638121165,0.8988992360126569,1.3881147998247734,1.837429760018591,2.837429760018591
A07,32,0.5311495609056603,1.0910005917367915,1.622150152642452,2.054036512571962,3.054036512571962
E07,32,0.4703722619867987,1.0350813356907334,1.505453597677532,2.200557769539105,3.200557769539105
J07,32,0.4296522459016805,0.8306309959655378,1.2602832418672183,1.9332634796830908,2.9332634796830908
C07,32,0.5294192685638175,1.4135936817554997,1.9430129503193172,2.670083553230367,3.670083553230367
F07,32,0.679080558947065,1.1101781098420125,1.7892586687890777,1.634825346146527,2.634825346146527
D07,32,0.4997081444162387,0.9453046472004926,1.4450127916167312,1.8917135087017678,2.891713508701768
I07,32,0.529269604210276,0.7538106952260522,1.2830802994363282,1.4242470930308084,2.424247093030808
G07,32,0.3983313630798411,0.6978451819934883,1.0961765450733294,1.751921256207016,2.751921256207016
H07,32,0.30682591113081537,0.648072995038154,0.9548989061689692,2.1121846999481337,3.1121846999481333
H08,32,0.449500906043187,0.4476059120753139,0.8971068181185009,0.9957842265890984,1.9957842265890984
A08,32,0.5868892342657127,1.1507266002951928,1.7376158345609056,1.9607219439540853,2.9607219439540855
C08,32,0.23429636607658477,0.6735726426990397,0.9078690087756244,2.874874476195965,3.8748744761959646
E08,32,0.7215643953506147,0.9354214925799818,1.6569858879305963,1.2963797806645545,2.2963797806645543
D04,32,0.6801193945984116,1.5307279955460742,2.210847390144486,2.2506754074406587,3.2506754074406587
J08,32,0.3056590541642826,0.7599690788245476,1.0656281329888302,2.4863293544580785,3.486329354458079
F08,32,0.5726106800918731,0.8452765269353866,1.4178872070272597,1.4761801627586921,2.476180162758692
I08,32,0.8259554588678808,1.5234709636819237,2.3494264225498043,1.8444953021681245,2.844495302168124
G08,32,0.5101902100123701,0.8911502618307389,1.4013404718431088,1.746702003178642,2.7467020031786418
G01,34,0.6034350393809093,0.625475190711915,1.2289102300928243,1.036524480503515,2.0365244805035148
C01,34,0.5660647564387614,0.5277967918583556,1.093861548297117,0.9323964897211442,1.932396489721144
F01,34,0.4449217533375711,0.5652316067829298,1.0101533601205008,1.2704067682527476,2.270406768252747
E01,34,0.6730895730376573,0.5266480737725736,1.199737646810231,0.7824338615079234,1.7824338615079236
J01,34,0.6096575293296106,0.45995409225192385,1.0696116215815343,0.754446669030229,1.7544466690302287
I01,34,0.7008284638446665,0.3254572045131617,1.026285668357828,0.4643892497284427,1.4643892497284425
B01,34,0.6586347996300655,0.475167879744372,1.1338026793744376,0.7214436285651151,1.7214436285651151
H01,34,0.597535671581979,0.21878007812569356,0.8163157497076725,0.36613726766549703,1.366137267665497
D01,34,0.7495070668609232,0.5625117710643228,1.312018837925246,0.7505089624040879,1.750508962404088
G02,34,0.6526518821879097,0.6877764909952933,1.340428373183203,1.0538182908316054,2.053818290831605
E02,34,0.6127342478799525,0.5906984806508907,1.203432728530843,0.964036991068632,1.964036991068632
F04,34,0.6633047124050763,0.4115730719015221,1.0748777843065984,0.6204886897444155,1.6204886897444155
D02,34,0.8937529736496449,0.45041159709866274,1.3441645707483076,0.503955354978462,1.5039553549784619
A02,34,0.7154115570553506,0.6475309743750262,1.362942531430377,0.905116737336866,1.9051167373368663
I02,34,0.6150476474006163,0.5750857370861239,1.19013338448674,0.9350263179066142,1.935026317906614
C02,34,0.7878784639626406,0.6370877368114963,1.4249662007741368,0.8086116907006936,1.8086116907006935
J02,34,0.5154760667888035,0.3442178655423556,0.8596939323311592,0.667766920172815,1.6677669201728151
B02,34,0.5233178767989298,0.418401537267015,0.9417194140659448,0.7995169968706688,1.7995169968706688
H02,34,0.2684409814235525,0.30808826154874414,0.5765292429722966,1.1476945878939224,2.147694587893922
E03,34,0.6599955988004261,0.48097848449861086,1.140974083299037,0.7287601392688261,1.728760139268826
I03,34,0.6383231345135775,0.27685777883493834,0.9151809133485158,0.43372668773146184,1.4337266877314618
A03,34,0.7178348315849916,0.694985288209928,1.4128201197949195,0.9681688009975618,1.9681688009975615
H04,34,0.4328750493947738,0.4452399876862286,0.8781150370810024,1.0285646823690644,2.0285646823690646
F03,34,0.66788084527856,0.8262435793308718,1.4941244246094318,1.2371122561334453,2.2371122561334453
J03,34,0.8036612086481232,0.43544240396165235,1.2391036126097754,0.5418233445584997,1.5418233445584995
B03,34,0.5395031416423504,0.29878483384991583,0.8382879754922662,0.5538148173527921,1.5538148173527921
C03,34,0.729877165166017,0.93244976988704,1.662326935053057,1.2775434201657017,2.2775434201657014
G05,34,0.7030519565544722,0.8736719585608519,1.576723915115324,1.2426847694764365,2.2426847694764365
D03,34,0.6528894962546475,0.5739751434889897,1.2268646397436371,0.8791306136515348,1.8791306136515347
B07,34,0.6879213213293915,0.4720939082666292,1.1600152295960209,0.6862614860582007,1.6862614860582008
A07,34,0.8057049025234806,0.7537390121262567,1.5594439146497372,0.9355025763968099,1.93550257639681
E07,34,0.8296640177460899,0.684598259512396,1.514262277258486,0.8251511996051276,1.8251511996051277
J07,34,0.6300537289790199,0.462167727188267,1.092221456167287,0.7335370079265996,1.7335370079265997
C07,34,0.8216790100690243,0.8635835695013858,1.68526257957041,1.0509986976895531,2.050998697689553
F07,34,0.7266046664670662,0.6492980349286943,1.3759027013957603,0.8936056495284346,1.8936056495284344
D07,34,0.6605629938421941,0.7670282570662863,1.4275912509084805,1.161173520491713,2.161173520491713
I07,34,0.7224932960569539,0.5031661822311176,1.2256594782880716,0.6964302436813936,1.6964302436813938
G07,34,0.4655143686210016,0.5212135406139686,0.9867279092349702,1.1196508115484498,2.11965081154845
H07,34,0.4285439304136489,0.534500143779162,0.9630440741928108,1.2472470284743962,2.247247028474396
H08,34,0.38912652834283074,0.26831064652648257,0.6574371748693133,0.6895203153306829,1.6895203153306828
A08,34,0.5631693096247493,1.0026801515156818,1.5658494611404312,1.780423993956253,2.780423993956253
C08,34,0.3050973130852785,0.476297044125124,0.7813943572104025,1.5611315593329826,2.5611315593329826
E08,34,0.791073818637559,0.5768342423061217,1.367908060943681,0.7291787804323808,1.729178780432381
D04,34,0.7972906628785524,1.1973226222268014,1.9946132851053535,1.501739174900113,2.5017391749001123
J08,34,0.37641915364801154,0.579400870886053,0.9558200245340644,1.5392438595934177,2.5392438595934173
I08,34,0.901231823459646,0.9673290473150958,1.868560870774742,1.0733409785749863,2.073340978574987
G08,34,0.6416484285466469,0.6179677370750742,1.259616165621721,0.9630939772965544,1.9630939772965543
