start_time,stop_time,date,frag_ID,sample_ID,FileID_csv,light_dark,run_block,blank,chamber_channel,temp_c_level,temp_c_value,weight_g,volume_mL,SA_cm2,species
2025-08-02T08:43:00Z,2025-08-02T09:03:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,DARK,RUN2,0,12,3,27,1,455,37.79520607,Maeq
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,LIGHT,RUN2,0,1,4,28,1,461,16.88329491,Elam
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,LIGHT,RUN2,0,2,4,28,1,457,34.41995023,Peyd
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,LIGHT,RUN2,0,3,4,28,1,463,22.44704366,Prug
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,LIGHT,RUN2,0,4,4,28,1,464,18.28699298,Prus
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,LIGHT,RUN2,0,5,4,28,1,459,19.14835317,Pcyl
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,LIGHT,RUN2,0,6,4,28,1,460,24.37074807,Tfro
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,LIGHT,RUN2,1,7,4,28,NA,475,NA,BLANK
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,LIGHT,RUN2,0,8,4,28,1,460,24.72805304,Fcom
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,LIGHT,RUN2,0,9,4,28,1,464,20.79769841,Ahya
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,LIGHT,RUN2,0,10,4,28,1,464,18.64110773,Mvie
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,LIGHT,RUN2,1,11,4,28,NA,475,NA,BLANK
2025-08-02T09:27:00Z,2025-08-02T09:47:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,LIGHT,RUN2,0,12,4,28,1,455,37.79520607,Maeq
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,DARK,RUN2,0,1,4,28,1,461,16.88329491,Elam
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,DARK,RUN2,0,2,4,28,1,457,34.41995023,Peyd
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,DARK,RUN2,0,3,4,28,1,463,22.44704366,Prug
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,DARK,RUN2,0,4,4,28,1,464,18.28699298,Prus
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,DARK,RUN2,0,5,4,28,1,459,19.14835317,Pcyl
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,DARK,RUN2,0,6,4,28,1,460,24.37074807,Tfro
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,DARK,RUN2,1,7,4,28,NA,475,NA,BLANK
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,DARK,RUN2,0,8,4,28,1,460,24.72805304,Fcom
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,DARK,RUN2,0,9,4,28,1,464,20.79769841,Ahya
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,DARK,RUN2,0,10,4,28,1,464,18.64110773,Mvie
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,DARK,RUN2,1,11,4,28,NA,475,NA,BLANK
2025-08-02T09:49:00Z,2025-08-02T10:08:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,DARK,RUN2,0,12,4,28,1,455,37.79520607,Maeq
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,LIGHT,RUN2,0,1,5,29,1,461,16.88329491,Elam
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,LIGHT,RUN2,0,2,5,29,1,457,34.41995023,Peyd
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,LIGHT,RUN2,0,3,5,29,1,463,22.44704366,Prug
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,LIGHT,RUN2,0,4,5,29,1,464,18.28699298,Prus
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,LIGHT,RUN2,0,5,5,29,1,459,19.14835317,Pcyl
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,LIGHT,RUN2,0,6,5,29,1,460,24.37074807,Tfro
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,LIGHT,RUN2,1,7,5,29,NA,475,NA,BLANK
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,LIGHT,RUN2,0,8,5,29,1,460,24.72805304,Fcom
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,LIGHT,RUN2,0,9,5,29,1,464,20.79769841,Ahya
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,LIGHT,RUN2,0,10,5,29,1,464,18.64110773,Mvie
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,LIGHT,RUN2,1,11,5,29,NA,475,NA,BLANK
2025-08-02T10:22:00Z,2025-08-02T10:42:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,LIGHT,RUN2,0,12,5,29,1,455,37.79520607,Maeq
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,DARK,RUN2,0,1,5,29,1,461,16.88329491,Elam
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,DARK,RUN2,0,2,5,29,1,457,34.41995023,Peyd
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,DARK,RUN2,0,3,5,29,1,463,22.44704366,Prug
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,DARK,RUN2,0,4,5,29,1,464,18.28699298,Prus
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,DARK,RUN2,0,5,5,29,1,459,19.14835317,Pcyl
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,DARK,RUN2,0,6,5,29,1,460,24.37074807,Tfro
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,DARK,RUN2,1,7,5,29,NA,475,NA,BLANK
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,DARK,RUN2,0,8,5,29,1,460,24.72805304,Fcom
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,DARK,RUN2,0,9,5,29,1,464,20.79769841,Ahya
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,DARK,RUN2,0,10,5,29,1,464,18.64110773,Mvie
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,DARK,RUN2,1,11,5,29,NA,475,NA,BLANK
2025-08-02T10:44:00Z,2025-08-02T11:04:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,DARK,RUN2,0,12,5,29,1,455,37.79520607,Maeq
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,LIGHT,RUN2,0,1,6,30,1,461,16.88329491,Elam
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,LIGHT,RUN2,0,2,6,30,1,457,34.41995023,Peyd
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,LIGHT,RUN2,0,3,6,30,1,463,22.44704366,Prug
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,LIGHT,RUN2,0,4,6,30,1,464,18.28699298,Prus
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,LIGHT,RUN2,0,5,6,30,1,459,19.14835317,Pcyl
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,LIGHT,RUN2,0,6,6,30,1,460,24.37074807,Tfro
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,LIGHT,RUN2,1,7,6,30,NA,475,NA,BLANK
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,LIGHT,RUN2,0,8,6,30,1,460,24.72805304,Fcom
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,LIGHT,RUN2,0,9,6,30,1,464,20.79769841,Ahya
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,LIGHT,RUN2,0,10,6,30,1,464,18.64110773,Mvie
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,LIGHT,RUN2,1,11,6,30,NA,475,NA,BLANK
2025-08-02T11:21:00Z,2025-08-02T11:40:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,LIGHT,RUN2,0,12,6,30,1,455,37.79520607,Maeq
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,DARK,RUN2,0,1,6,30,1,461,16.88329491,Elam
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,DARK,RUN2,0,2,6,30,1,457,34.41995023,Peyd
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,DARK,RUN2,0,3,6,30,1,463,22.44704366,Prug
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,DARK,RUN2,0,4,6,30,1,464,18.28699298,Prus
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,DARK,RUN2,0,5,6,30,1,459,19.14835317,Pcyl
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,DARK,RUN2,0,6,6,30,1,460,24.37074807,Tfro
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,DARK,RUN2,1,7,6,30,NA,475,NA,BLANK
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,DARK,RUN2,0,8,6,30,1,460,24.72805304,Fcom
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,DARK,RUN2,0,9,6,30,1,464,20.79769841,Ahya
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,DARK,RUN2,0,10,6,30,1,464,18.64110773,Mvie
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,DARK,RUN2,1,11,6,30,NA,475,NA,BLANK
2025-08-02T11:43:00Z,2025-08-02T12:02:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,DARK,RUN2,0,12,6,30,1,455,37.79520607,Maeq
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,LIGHT,RUN2,0,1,7,31,1,461,16.88329491,Elam
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,LIGHT,RUN2,0,2,7,31,1,457,34.41995023,Peyd
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,LIGHT,RUN2,0,3,7,31,1,463,22.44704366,Prug
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,LIGHT,RUN2,0,4,7,31,1,464,18.28699298,Prus
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,LIGHT,RUN2,0,5,7,31,1,459,19.14835317,Pcyl
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,LIGHT,RUN2,0,6,7,31,1,460,24.37074807,Tfro
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,LIGHT,RUN2,1,7,7,31,NA,475,NA,BLANK
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,LIGHT,RUN2,0,8,7,31,1,460,24.72805304,Fcom
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,LIGHT,RUN2,0,9,7,31,1,464,20.79769841,Ahya
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,LIGHT,RUN2,0,10,7,31,1,464,18.64110773,Mvie
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,LIGHT,RUN2,1,11,7,31,NA,475,NA,BLANK
2025-08-02T12:24:00Z,2025-08-02T12:43:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,LIGHT,RUN2,0,12,7,31,1,455,37.79520607,Maeq
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,DARK,RUN2,0,1,7,31,1,461,16.88329491,Elam
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,DARK,RUN2,0,2,7,31,1,457,34.41995023,Peyd
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,DARK,RUN2,0,3,7,31,1,463,22.44704366,Prug
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,DARK,RUN2,0,4,7,31,1,464,18.28699298,Prus
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,DARK,RUN2,0,5,7,31,1,459,19.14835317,Pcyl
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,DARK,RUN2,0,6,7,31,1,460,24.37074807,Tfro
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,DARK,RUN2,1,7,7,31,NA,475,NA,BLANK
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,DARK,RUN2,0,8,7,31,1,460,24.72805304,Fcom
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,DARK,RUN2,0,9,7,31,1,464,20.79769841,Ahya
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,DARK,RUN2,0,10,7,31,1,464,18.64110773,Mvie
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,DARK,RUN2,1,11,7,31,NA,475,NA,BLANK
2025-08-02T12:46:00Z,2025-08-02T13:05:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,DARK,RUN2,0,12,7,31,1,455,37.79520607,Maeq
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,LIGHT,RUN2,0,1,8,32,1,461,16.88329491,Elam
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,LIGHT,RUN2,0,2,8,32,1,457,34.41995023,Peyd
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,LIGHT,RUN2,0,3,8,32,1,463,22.44704366,Prug
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,LIGHT,RUN2,0,4,8,32,1,464,18.28699298,Prus
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,LIGHT,RUN2,0,5,8,32,1,459,19.14835317,Pcyl
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,LIGHT,RUN2,0,6,8,32,1,460,24.37074807,Tfro
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,LIGHT,RUN2,1,7,8,32,NA,475,NA,BLANK
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,LIGHT,RUN2,0,8,8,32,1,460,24.72805304,Fcom
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,LIGHT,RUN2,0,9,8,32,1,464,20.79769841,Ahya
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,LIGHT,RUN2,0,10,8,32,1,464,18.64110773,Mvie
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,LIGHT,RUN2,1,11,8,32,NA,475,NA,BLANK
2025-08-02T13:36:00Z,2025-08-02T13:56:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,LIGHT,RUN2,0,12,8,32,1,455,37.79520607,Maeq
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,DARK,RUN2,0,1,8,32,1,461,16.88329491,Elam
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,DARK,RUN2,0,2,8,32,1,457,34.41995023,Peyd
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,DARK,RUN2,0,3,8,32,1,463,22.44704366,Prug
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,DARK,RUN2,0,4,8,32,1,464,18.28699298,Prus
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,DARK,RUN2,0,5,8,32,1,459,19.14835317,Pcyl
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,DARK,RUN2,0,6,8,32,1,460,24.37074807,Tfro
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,DARK,RUN2,1,7,8,32,NA,475,NA,BLANK
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,DARK,RUN2,0,8,8,32,1,460,24.72805304,Fcom
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,DARK,RUN2,0,9,8,32,1,464,20.79769841,Ahya
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,DARK,RUN2,0,10,8,32,1,464,18.64110773,Mvie
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,DARK,RUN2,1,11,8,32,NA,475,NA,BLANK
2025-08-02T13:57:00Z,2025-08-02T14:16:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,DARK,RUN2,0,12,8,32,1,455,37.79520607,Maeq
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,LIGHT,RUN2,0,1,9,34,1,461,16.88329491,Elam
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,LIGHT,RUN2,0,2,9,34,1,457,34.41995023,Peyd
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,LIGHT,RUN2,0,3,9,34,1,463,22.44704366,Prug
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,LIGHT,RUN2,0,4,9,34,1,464,18.28699298,Prus
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,LIGHT,RUN2,0,5,9,34,1,459,19.14835317,Pcyl
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,LIGHT,RUN2,0,6,9,34,1,460,24.37074807,Tfro
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,LIGHT,RUN2,1,7,9,34,NA,475,NA,BLANK
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,LIGHT,RUN2,0,8,9,34,1,460,24.72805304,Fcom
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,LIGHT,RUN2,0,9,9,34,1,464,20.79769841,Ahya
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,LIGHT,RUN2,0,10,9,34,1,464,18.64110773,Mvie
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,LIGHT,RUN2,1,11,9,34,NA,475,NA,BLANK
2025-08-02T14:49:00Z,2025-08-02T15:09:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,LIGHT,RUN2,0,12,9,34,1,455,37.79520607,Maeq
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,G02,G02_TPC,G02_TPC_O2.csv,DARK,RUN2,0,1,9,34,1,461,16.88329491,Elam
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,E02,E02_TPC,E02_TPC_O2.csv,DARK,RUN2,0,2,9,34,1,457,34.41995023,Peyd
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,F04,F04_TPC,F04_TPC_O2.csv,DARK,RUN2,0,3,9,34,1,463,22.44704366,Prug
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,D02,D02_TPC,D02_TPC_O2.csv,DARK,RUN2,0,4,9,34,1,464,18.28699298,Prus
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,A02,A02_TPC,A02_TPC_O2.csv,DARK,RUN2,0,5,9,34,1,459,19.14835317,Pcyl
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,I02,I02_TPC,I02_TPC_O2.csv,DARK,RUN2,0,6,9,34,1,460,24.37074807,Tfro
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,BLANK2_Run2,BLANK2_Run2_TPC,BLANK2_Run2_TPC_O2.csv,DARK,RUN2,1,7,9,34,NA,475,NA,BLANK
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,C02,C02_TPC,C02_TPC_O2.csv,DARK,RUN2,0,8,9,34,1,460,24.72805304,Fcom
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,J02,J02_TPC,J02_TPC_O2.csv,DARK,RUN2,0,9,9,34,1,464,20.79769841,Ahya
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,B02,B02_TPC,B02_TPC_O2.csv,DARK,RUN2,0,10,9,34,1,464,18.64110773,Mvie
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,BLANK1_Run2,BLANK1_Run2_TPC,BLANK1_Run2_TPC_O2.csv,DARK,RUN2,1,11,9,34,NA,475,NA,BLANK
2025-08-02T15:12:00Z,2025-08-02T15:31:00Z,2025-08-02,H02,H02_TPC,H02_TPC_O2.csv,DARK,RUN2,0,12,9,34,1,455,37.79520607,Maeq
