"SiteName","SurfaceArea","Rugosity","FractalDimension","HeightRange","MeanDepth","x_mid","y_mid","Depth"
"Oki14",2.23964773936585,2.23964773936582,2.3499089693046,0.636737823486328,7.79508666597509,-8.0141301223434,0.289715131973055,7.79508666597509
"Oki14",2.42449457477357,2.4244945747734,2.25649944450975,0.628693580627441,8.6260210419054,-9.6721301223434,3.26271513197306,8.6260210419054
"Oki14",2.75218293044832,2.7521829304484,2.34088613448447,0.553540229797363,9.74716147370434,-0.0351301223433998,2.71871513197306,9.74716147370434
"Oki14",2.50068363439653,2.50068363439665,2.37208995826774,0.483863830566406,9.01920527623558,-5.1341301223434,3.92271513197306,9.01920527623558
"Oki14",3.16995548328215,3.16995548328207,2.32147648741228,0.639484405517578,9.33231293163872,-0.9211301223434,3.29571513197306,9.33231293163872
"Oki14",2.36913198742578,2.36913198742574,2.41878458907397,0.479985237121582,8.72278205059528,-6.4561301223434,4.10471513197306,8.72278205059528
"Oki14",1.91897618277985,1.91897618277982,2.34584615059186,0.571563243865967,7.36335741263151,-7.6051301223434,-4.15328486802694,7.36335741263151
"Oki14",2.73109011194696,2.73109011194708,2.3461861311797,0.71146297454834,9.41803706238842,-5.5561301223434,6.75871513197306,9.41803706238842
"Oki14",2.88470456295542,2.88470456295537,2.5320107238287,0.407546520233154,7.66862764864588,-6.6171301223434,-1.96028486802694,7.66862764864588
"Oki14",2.3860996639524,2.38609966395226,2.3240827420404,0.471835136413574,7.99579096103764,-4.5681301223434,-5.03528486802694,7.99579096103764
"Oki15",3.6712809688239,3.67141401966245,2.17493236682867,1.38125991821289,9.76157697007246,-0.84113172293597,-1.06366994507444,9.76157697007246
"Oki15",2.86106640438247,2.86117009224718,2.27139559972885,1.17711544036865,9.40415676543378,-0.190035002935977,-1.21069178507443,9.40415676543378
"Oki15",3.70738931310348,3.70752367254419,2.39759514478662,0.991318702697754,9.89225459829379,-5.67651668293599,-0.18970678507443,9.89225459829379
"Oki15",2.1586204166651,2.15869864719522,2.54109769448784,0.421710014343262,10.5675452426489,-2.50271188293598,0.0483285749255702,10.5675452426489
"Oki15",7.00919805569939,7.00945207594108,1.97110278324868,2.00673580169678,12.6499921981692,-3.96242872293598,6.86034049492557,12.6499921981692
"Oki15",2.64736078824572,2.64745673120838,2.3766139300899,1.25707674026489,8.04557988180115,1.91027699706403,0.0518290949255702,8.04557988180115
"Oki15",4.61697905954888,4.61714638341769,1.97027718614943,2.81353092193604,11.504870941622,-1.47005848293598,5.48230245492557,11.504870941622
"Oki15",2.28975907580859,2.28984205893301,2.2917952315144,1.04983711242676,9.89326682903698,-6.97637644293599,-0.25855034507443,9.89326682903698
"Oki15",12.6052656229988,12.6057224502411,2.28305371466455,1.72735595703125,10.0413544511315,-2.25650864293598,1.68190457492557,10.0413544511315
"Oki15",8.89222421088675,8.89254647385026,2.01233678648641,2.77450942993164,11.7573385994992,-3.18297960293598,4.69351861492557,11.7573385994992
